date,time,latitude,longitude,depth,magnitude,som_zone,global_cluster,is_aftershock
1987-07-25,1987-07-25 17:37:51.620,-45.9758,165.29805,12.0,4.946,31,-1,0
1987-08-03,1987-08-03 14:08:39.340,-37.55243,179.97473,33.0,4.916,8,-1,0
1987-08-08,1987-08-08 07:48:02.380,-37.07051,179.17442,5.0,5.7,8,-1,0
1987-08-08,1987-08-08 09:35:05.780,-42.07806,178.2822,33.0,5.026,19,-1,0
1987-08-16,1987-08-16 02:36:01.120,-36.6982,177.25226,247.9832,4.992,17,-1,0
1987-08-19,1987-08-19 19:17:01.970,-37.05404,176.82745,242.3108,5.284,16,-1,0
1987-09-02,1987-09-02 05:23:14.080,-39.21725,174.69878,209.1277,5.426,23,-1,0
1987-09-08,1987-09-08 23:42:15.470,-34.59916,178.63492,427.1677,5.222,10,-1,0
1987-09-18,1987-09-18 17:04:57.930,-38.44904,175.83186,177.4174,5.008,21,-1,0
1987-09-21,1987-09-21 22:47:37.070,-41.26563,173.43846,96.4076,5.215,26,-1,0
1987-10-18,1987-10-18 16:09:28.760,-35.65072,178.40543,223.4937,4.921,10,-1,0
1987-10-27,1987-10-27 09:23:06.050,-41.84095,174.33841,12.0,4.867,25,-1,0
1987-11-05,1987-11-05 19:48:20.830,-38.26655,175.93527,165.2307,5.257,21,-1,0
1987-11-05,1987-11-05 22:36:52.660,-35.88744,178.38663,202.0501,4.867,10,-1,0
1987-11-10,1987-11-10 07:07:38.240,-39.76596,173.92259,253.0434,5.024,28,-1,0
1987-12-04,1987-12-04 07:22:29.200,-45.09928,167.55679,95.7541,5.083,32,-1,0
1987-12-06,1987-12-06 20:12:46.770,-38.14693,176.1087,169.6664,4.949,22,-1,0
1987-12-08,1987-12-08 14:33:32.430,-33.87454,-177.77148,12.0,4.942,3,-1,0
1987-12-20,1987-12-20 05:03:13.960,-38.38546,175.93506,146.7476,5.148,21,-1,0
1987-12-21,1987-12-21 09:22:59.140,-36.27888,-179.22,93.0023,5.312,2,-1,0
1988-01-01,1988-01-01 21:03:04.390,-34.68061,-179.27338,12.0,5.284,2,-1,0
1988-01-04,1988-01-04 04:30:59.240,-34.98096,179.88982,146.9644,5.497,2,-1,0
1988-01-04,1988-01-04 14:09:29.290,-37.71235,176.18877,324.2398,6.104,22,-1,0
1988-01-07,1988-01-07 07:29:56.500,-34.76972,-179.60985,125.7287,4.967,2,-1,0
1988-01-16,1988-01-16 08:00:46.820,-32.72287,-177.87486,33.0,4.88,0,-1,0
1988-01-17,1988-01-17 13:51:39.540,-33.06416,-178.48962,33.0,5.5,3,-1,0
1988-01-18,1988-01-18 04:29:29.460,-33.38883,-179.0891,33.0,5.04,3,-1,0
1988-01-18,1988-01-18 09:53:29.970,-32.64523,-178.43436,33.0,5.3,0,-1,0
1988-01-26,1988-01-26 06:10:03.330,-33.08843,-179.50764,538.9352,5.154,11,-1,0
1988-01-26,1988-01-26 16:24:24.420,-36.81068,177.21507,297.4582,5.038,17,-1,0
1988-02-02,1988-02-02 19:01:32.720,-37.80005,177.49017,42.5888,5.197,12,-1,0
1988-02-07,1988-02-07 18:15:21.280,-32.50196,-178.18231,364.2711,5.576,11,-1,0
1988-02-25,1988-02-25 06:42:24.930,-45.27734,167.52167,135.1159,5.334,32,-1,0
1988-03-01,1988-03-01 08:40:35.270,-38.06595,175.92445,184.536,5.593,22,-1,0
1988-03-01,1988-03-01 11:06:51.880,-35.02436,179.44005,236.6204,5.145,10,-1,0
1988-03-04,1988-03-04 11:23:42.130,-33.71524,-179.97433,281.1105,5.049,11,-1,0
1988-03-05,1988-03-05 07:29:45.970,-34.34825,-178.49734,71.5744,5.004,3,-1,0
1988-03-06,1988-03-06 08:23:42.040,-34.33346,-178.09076,33.0,4.918,3,-1,0
1988-03-08,1988-03-08 21:30:56.960,-39.25911,176.3929,82.1094,4.913,20,-1,0
1988-03-21,1988-03-21 02:10:15.520,-45.03607,167.57127,89.6938,4.926,32,-1,0
1988-03-31,1988-03-31 22:58:13.050,-33.94405,-177.77042,33.0,4.891,3,-1,0
1988-04-02,1988-04-02 07:17:14.100,-38.5517,175.85416,147.1458,5.978,21,-1,0
1988-04-12,1988-04-12 05:03:44.920,-39.1422,178.82402,32.7614,5.5,13,-1,0
1988-04-16,1988-04-16 02:32:31.970,-46.37963,166.60275,18.3011,4.912,33,-1,0
1988-04-17,1988-04-17 18:24:20.260,-37.74876,176.28711,310.9901,4.917,22,-1,0
1988-04-27,1988-04-27 22:03:12.250,-37.8023,176.19217,210.6608,5.015,22,-1,0
1988-04-29,1988-04-29 05:16:31.440,-40.43263,173.82242,129.2962,5.502,27,-1,0
1988-04-30,1988-04-30 20:07:51.680,-39.33586,175.58591,116.0483,5.003,20,-1,0
1988-05-01,1988-05-01 08:04:59.880,-33.24308,-178.61778,33.0,4.886,3,-1,0
1988-05-02,1988-05-02 09:23:55.950,-34.0558,179.55193,102.5453,4.951,3,-1,0
1988-05-04,1988-05-04 09:14:53.130,-32.48863,-178.5746,555.9737,4.908,11,-1,0
1988-05-04,1988-05-04 19:49:14.810,-36.96828,176.86877,254.4194,5.112,16,-1,0
1988-05-10,1988-05-10 19:52:45.420,-36.40036,179.9276,84.1466,5.043,8,-1,0
1988-05-15,1988-05-15 18:26:17.600,-44.0116,168.56752,10.3187,5.2,32,-1,0
1988-05-18,1988-05-18 23:07:23.930,-38.5714,175.76711,150.0,5.1,21,-1,0
1988-05-19,1988-05-19 22:15:28.210,-32.89249,-179.93909,459.4095,4.886,11,-1,0
1988-05-20,1988-05-20 03:35:22.820,-39.98682,176.67259,28.767,5.15,19,-1,0
1988-05-30,1988-05-30 08:30:31.020,-32.28816,-178.88348,565.8495,5.204,11,-1,0
1988-05-31,1988-05-31 05:45:48.540,-40.4414,174.15674,87.1829,5.344,27,-1,0
1988-06-02,1988-06-02 11:58:47.110,-36.39542,-179.99918,33.0,5.3,8,-1,0
1988-06-03,1988-06-03 23:27:34.510,-45.11958,167.28893,73.0,6.7,32,-1,0
1988-06-14,1988-06-14 15:43:11.460,-44.7624,167.12132,106.2329,5.227,32,-1,0
1988-06-20,1988-06-20 19:07:01.520,-40.64894,176.12958,77.7331,5.051,19,-1,0
1988-06-21,1988-06-21 05:50:38.040,-47.53993,165.38536,33.0,4.88,31,-1,0
1988-07-09,1988-07-09 17:30:08.200,-39.88778,174.00488,171.0712,4.855,28,-1,0
1988-07-19,1988-07-19 02:58:16.330,-44.96914,167.47607,136.5371,5.5,32,-1,0
1988-07-30,1988-07-30 23:07:24.270,-36.97829,176.94495,258.3864,5.253,16,-1,0
1988-08-04,1988-08-04 08:36:06.360,-38.67935,176.15224,92.6227,5.061,21,-1,0
1988-08-24,1988-08-24 01:54:44.360,-39.29243,175.00374,127.4,4.967,20,-1,0
1988-08-27,1988-08-27 05:24:31.140,-34.88443,-179.62842,181.0,5.416,2,-1,0
1988-09-03,1988-09-03 18:11:50.390,-33.87799,-179.35838,387.2103,4.898,11,-1,0
1988-09-06,1988-09-06 05:54:01.250,-40.41039,176.80899,64.3224,5.082,19,-1,0
1988-09-08,1988-09-08 22:27:40.710,-35.39362,-179.07458,131.4213,5.395,2,-1,0
1988-10-06,1988-10-06 17:23:15.420,-45.26891,167.71114,143.4062,5.003,32,-1,0
1988-10-13,1988-10-13 12:39:13.610,-38.06279,176.16623,189.5223,5.029,22,-1,0
1988-11-15,1988-11-15 05:24:22.460,-35.61466,179.15675,106.3498,5.399,9,-1,0
1988-11-16,1988-11-16 07:20:23.080,-41.50488,178.31314,38.1535,5.437,19,-1,0
1988-11-20,1988-11-20 08:03:18.660,-32.90859,-179.27898,235.3556,4.94,11,-1,0
1988-11-20,1988-11-20 16:11:48.820,-39.02248,175.36372,118.0137,5.453,20,-1,0
1988-11-21,1988-11-21 13:46:26.850,-37.80708,176.12689,285.1986,4.885,22,-1,0
1988-11-21,1988-11-21 19:49:35.750,-36.03016,178.02409,245.273,4.982,10,-1,0
1988-11-22,1988-11-22 07:55:09.330,-34.79809,-178.18317,256.3897,5.27,11,-1,0
1988-11-27,1988-11-27 22:31:11.650,-38.37806,175.85916,159.6846,4.888,21,-1,0
1988-11-27,1988-11-27 23:59:56.810,-34.21707,-177.42958,125.2565,5.513,3,-1,0
1988-12-02,1988-12-02 00:46:02.650,-35.8878,179.00114,100.2876,4.894,9,-1,0
1988-12-17,1988-12-17 20:21:36.150,-36.00588,178.069,235.5042,5.55,10,-1,0
1989-01-07,1989-01-07 01:53:18.220,-36.48583,177.44881,281.4587,4.857,17,-1,0
1989-01-09,1989-01-09 19:23:48.140,-37.24845,177.85037,51.6666,4.903,7,-1,0
1989-01-10,1989-01-10 23:40:01.880,-41.41442,172.95174,88.6387,4.872,26,-1,0
1989-01-31,1989-01-31 07:54:42.630,-41.39493,174.71495,59.5623,4.863,25,-1,0
1989-02-04,1989-02-04 04:32:24.550,-37.28328,176.75397,263.2313,4.973,16,-1,0
1989-02-06,1989-02-06 17:48:09.860,-35.19977,179.25365,260.5696,5.168,10,-1,0
1989-03-11,1989-03-11 05:21:35.220,-40.13821,173.64172,151.4296,5.122,28,-1,0
1989-04-01,1989-04-01 12:06:48.430,-37.7953,176.31873,191.2011,5.173,22,-1,0
1989-04-11,1989-04-11 12:19:24.940,-38.12194,175.91914,224.2617,4.857,22,-1,0
1989-04-17,1989-04-17 13:05:16.030,-37.87112,175.86182,296.0894,6.088,22,-1,0
1989-04-23,1989-04-23 03:00:04.480,-40.44706,175.98631,33.0,4.925,19,-1,0
1989-04-23,1989-04-23 06:45:54.090,-37.52245,176.55611,295.468,5.359,16,-1,0
1989-04-28,1989-04-28 14:04:05.990,-34.14867,177.40945,33.0,4.858,1,-1,0
1989-05-07,1989-05-07 03:18:40.590,-34.19057,177.00552,33.0,4.878,1,-1,0
1989-05-25,1989-05-25 13:01:35.480,-36.66094,177.22275,258.6172,5.3,17,-1,0
1989-05-30,1989-05-30 05:59:29.570,-44.91006,174.81804,96.0521,4.865,24,-1,0
1989-05-31,1989-05-31 05:54:23.120,-45.32543,166.86928,23.0,6.4,32,-1,0
1989-06-25,1989-06-25 19:50:07.060,-37.53693,176.2569,305.2448,5.078,16,-1,0
1989-07-03,1989-07-03 11:15:31.150,-34.50413,-178.61327,218.9778,4.926,3,-1,0
1989-07-07,1989-07-07 03:40:41.140,-37.122,176.62296,356.6041,5.589,17,-1,0
1989-07-24,1989-07-24 11:58:34.880,-45.20902,166.81174,12.0,4.9,32,-1,0
1989-08-08,1989-08-08 07:59:06.850,-40.09633,174.41025,122.2141,5.4,28,-1,0
1989-09-03,1989-09-03 20:52:18.690,-37.7689,177.58278,49.2205,5.25,13,-1,0
1989-09-21,1989-09-21 17:50:43.860,-40.22442,176.7485,62.1397,4.965,19,-1,0
1989-09-28,1989-09-28 10:40:07.810,-37.80351,176.13408,284.3995,4.914,22,-1,0
1989-10-01,1989-10-01 10:58:22.200,-38.37068,175.80615,195.0448,4.886,22,-1,0
1989-10-06,1989-10-06 10:10:31.820,-37.03846,177.5545,144.5497,4.957,15,-1,0
1989-10-08,1989-10-08 22:24:34.890,-47.74015,165.76982,71.6825,4.977,31,-1,0
1989-10-21,1989-10-21 14:16:24.860,-37.88915,175.98744,300.025,5.34,22,-1,0
1989-10-24,1989-10-24 20:11:43.300,-37.1569,176.94331,209.9824,4.892,16,-1,0
1989-10-27,1989-10-27 08:35:25.320,-37.5028,176.82703,221.0843,5.082,16,-1,0
1989-11-11,1989-11-11 10:38:22.270,-37.24391,176.73454,249.3576,4.948,16,-1,0
1989-11-22,1989-11-22 21:21:38.820,-38.27881,179.94023,68.7549,5.249,8,-1,0
1989-11-30,1989-11-30 08:58:37.930,-38.67709,177.98154,30.165,4.983,13,-1,0
1989-12-27,1989-12-27 22:56:56.720,-38.90245,175.67525,222.9518,5.336,23,-1,0
1990-01-02,1990-01-02 01:36:36.880,-38.82282,175.35918,220.7119,5.011,23,-1,0
1990-01-03,1990-01-03 21:52:38.770,-37.75937,176.40828,305.3148,5.115,22,-1,0
1990-01-11,1990-01-11 12:38:06.550,-37.69753,176.37482,314.2829,4.988,22,-1,0
1990-01-27,1990-01-27 01:36:58.580,-35.71854,179.33664,117.6403,4.874,9,-1,0
1990-02-10,1990-02-10 03:27:41.960,-42.2453,172.64594,12.6662,5.9,24,56,1
1990-02-10,1990-02-10 03:54:47.070,-42.26383,172.58334,5.0,5.7,24,56,1
1990-02-10,1990-02-10 03:57:27.700,-42.25715,172.67635,5.0,5.338,24,56,1
1990-02-10,1990-02-10 06:47:32.360,-42.26889,172.61005,5.0,4.928,24,56,1
1990-02-10,1990-02-10 11:14:12.820,-42.25439,172.7,5.0,4.913,24,56,1
1990-02-19,1990-02-19 05:34:37.830,-40.46777,176.4364,33.8151,6.2,19,-1,0
1990-02-19,1990-02-19 05:45:46.000,-40.47005,176.39531,40.261,4.928,19,-1,0
1990-03-22,1990-03-22 00:00:18.040,-36.73566,177.3689,203.052,5.6,16,-1,0
1990-03-28,1990-03-28 00:53:52.870,-35.49806,179.67122,66.8364,5.509,1,-1,0
1990-03-28,1990-03-28 03:30:13.900,-38.17632,176.33833,145.6936,6.047,21,-1,0
1990-04-01,1990-04-01 08:42:48.790,-33.78627,177.97443,33.0,4.971,1,-1,0
1990-04-08,1990-04-08 20:56:08.770,-40.12308,176.16959,66.5337,4.899,19,-1,0
1990-04-15,1990-04-15 09:58:41.930,-38.46388,175.99196,140.9453,4.887,21,-1,0
1990-05-13,1990-05-13 04:23:10.190,-40.42669,176.47076,29.9859,6.4,19,-1,0
1990-05-13,1990-05-13 04:25:43.760,-40.30917,176.33423,26.3983,5.055,19,-1,0
1990-05-20,1990-05-20 09:53:46.580,-33.00895,-179.51617,417.0962,6.1,11,-1,0
1990-06-11,1990-06-11 04:14:24.110,-38.57957,175.68217,161.6483,5.077,21,-1,0
1990-06-14,1990-06-14 14:40:02.690,-38.53694,175.9191,137.0155,4.868,21,-1,0
1990-06-29,1990-06-29 19:32:28.180,-34.98413,179.30051,214.8593,5.078,10,-1,0
1990-07-01,1990-07-01 22:37:03.680,-34.555,177.41882,33.0,4.882,1,-1,0
1990-07-10,1990-07-10 06:33:45.710,-43.90332,168.86093,4.4597,5.242,32,-1,0
1990-07-11,1990-07-11 16:11:40.470,-37.22801,176.72678,448.969,5.305,17,-1,0
1990-07-26,1990-07-26 21:55:04.720,-36.8033,176.96222,215.132,5.141,16,-1,0
1990-08-14,1990-08-14 20:58:33.370,-38.70278,175.76236,128.991,5.495,21,-1,0
1990-08-15,1990-08-15 12:30:24.450,-37.81666,176.2887,189.7841,4.873,22,-1,0
1990-08-15,1990-08-15 15:54:43.390,-40.41975,176.51534,41.7127,5.1,19,-1,0
1990-08-22,1990-08-22 22:14:07.320,-42.00722,173.3445,14.9956,4.888,25,-1,0
1990-09-12,1990-09-12 02:35:33.000,-36.64028,178.11702,166.5317,5.389,9,-1,0
1990-10-04,1990-10-04 23:48:26.730,-41.68313,175.51021,22.3497,5.6,18,-1,0
1990-10-06,1990-10-06 02:41:13.300,-41.68418,175.50328,22.074,5.4,18,-1,0
1990-10-19,1990-10-19 03:28:09.760,-38.23468,176.2338,153.5148,5.506,21,-1,0
1990-10-20,1990-10-20 08:58:46.550,-42.21361,172.73538,3.3173,4.941,24,-1,0
1990-11-02,1990-11-02 12:26:56.050,-38.27262,176.15385,158.6063,4.879,21,-1,0
1990-11-06,1990-11-06 14:50:30.450,-37.62285,177.22101,132.2583,5.27,15,-1,0
1990-12-12,1990-12-12 00:20:44.900,-36.89466,177.13177,262.2846,4.897,17,-1,0
1990-12-26,1990-12-26 11:20:28.670,-39.04776,175.26526,139.6896,4.871,21,-1,0
1991-01-19,1991-01-19 23:56:28.390,-37.35754,177.64624,42.042,4.98,12,-1,0
1991-01-26,1991-01-26 05:28:10.300,-37.16741,177.00362,253.1515,4.956,16,-1,0
1991-01-28,1991-01-28 12:58:47.890,-41.9038,171.65903,9.8704,5.8,24,-1,0
1991-01-28,1991-01-28 18:00:54.520,-41.90484,171.72807,17.3512,6.0,24,-1,0
1991-02-09,1991-02-09 15:11:24.230,-40.59943,173.93103,111.0293,5.388,27,-1,0
1991-02-15,1991-02-15 10:48:10.720,-42.03864,171.58974,6.9229,5.4,24,-1,0
1991-02-24,1991-02-24 00:50:34.860,-42.04652,171.57199,12.0,5.079,24,-1,0
1991-03-28,1991-03-28 07:12:01.680,-45.68472,166.6525,80.9844,5.119,33,-1,0
1991-05-03,1991-05-03 11:05:10.900,-38.70295,175.7789,149.846,4.914,21,-1,0
1991-06-01,1991-06-01 14:35:50.750,-45.06699,167.54774,112.6632,5.066,32,-1,0
1991-06-09,1991-06-09 11:01:35.050,-40.11396,174.40697,106.284,5.911,28,-1,0
1991-06-14,1991-06-14 19:14:36.920,-40.2342,175.00845,71.27,4.876,18,-1,0
1991-06-15,1991-06-15 10:15:59.270,-44.90541,167.57422,77.9193,4.861,32,-1,0
1991-07-12,1991-07-12 04:42:24.620,-39.30519,175.97475,70.2811,5.3,20,-1,0
1991-07-12,1991-07-12 11:25:36.340,-35.82751,179.16708,169.3022,5.089,9,-1,0
1991-07-23,1991-07-23 20:32:32.870,-37.9538,176.10443,201.8295,4.906,22,-1,0
1991-07-24,1991-07-24 13:58:31.400,-42.21319,172.82982,70.2201,4.974,25,-1,0
1991-08-01,1991-08-01 14:08:52.620,-35.28202,178.97743,245.898,5.057,10,-1,0
1991-08-21,1991-08-21 23:26:16.320,-46.15616,165.80679,12.0,4.945,33,-1,0
1991-09-05,1991-09-05 06:34:02.030,-45.58727,166.95505,74.0964,4.91,33,-1,0
1991-09-08,1991-09-08 13:50:31.990,-40.24421,175.16722,86.6885,5.6,18,-1,0
1991-09-14,1991-09-14 14:14:42.750,-39.10152,174.62691,585.2962,5.351,23,-1,0
1991-09-21,1991-09-21 10:07:29.370,-39.00487,176.20506,77.991,5.037,20,-1,0
1991-09-30,1991-09-30 20:12:31.300,-45.69895,166.80719,81.765,5.104,33,-1,0
1991-10-23,1991-10-23 14:38:44.980,-36.98184,177.26442,217.2957,5.982,16,-1,0
1991-10-25,1991-10-25 21:06:05.990,-38.02355,176.21783,208.6234,5.993,22,-1,0
1991-10-31,1991-10-31 07:38:57.590,-37.90461,178.60135,12.0,4.962,13,-1,0
1991-10-31,1991-10-31 08:25:23.550,-37.93093,178.63153,5.0,4.894,13,-1,0
1991-10-31,1991-10-31 14:22:10.290,-41.8173,173.98016,44.5258,5.057,25,-1,0
1991-11-04,1991-11-04 07:23:42.530,-45.01186,167.51563,119.1982,5.052,32,-1,0
1991-11-09,1991-11-09 19:35:32.850,-44.626,167.70177,6.7189,5.473,32,-1,0
1991-11-16,1991-11-16 00:35:39.960,-37.1265,176.89195,264.0627,5.5,16,-1,0
1991-11-20,1991-11-20 09:23:09.590,-36.38509,178.64426,33.0,6.1,7,-1,0
1991-11-29,1991-11-29 23:35:06.520,-44.51013,167.60739,5.0,5.3,32,-1,0
1991-12-12,1991-12-12 16:24:10.950,-37.08,179.27267,33.0,5.208,8,-1,0
1991-12-23,1991-12-23 15:06:45.070,-36.12814,-179.64519,60.0,5.335,2,-1,0
1992-01-04,1992-01-04 03:28:00.330,-38.58528,178.07362,30.9148,4.873,13,-1,0
1992-01-15,1992-01-15 06:14:57.170,-38.59848,175.3544,233.0057,5.317,23,-1,0
1992-02-05,1992-02-05 06:15:53.290,-39.13189,174.83231,222.0372,5.051,23,-1,0
1992-02-07,1992-02-07 19:26:48.030,-36.88665,177.56726,156.8936,4.852,15,-1,0
1992-02-18,1992-02-18 10:27:11.300,-39.90636,174.01866,121.685,5.895,28,-1,0
1992-02-26,1992-02-26 13:38:09.910,-36.24802,177.83923,223.2612,4.853,10,-1,0
1992-03-02,1992-03-02 09:05:56.920,-40.432,176.59865,36.9407,5.5,19,-1,0
1992-03-03,1992-03-03 07:03:11.900,-36.27272,178.02519,197.8383,4.94,10,-1,0
1992-03-07,1992-03-07 14:28:08.230,-39.28723,176.11674,73.3575,4.911,20,-1,0
1992-03-13,1992-03-13 06:30:59.640,-40.26044,176.49117,56.6528,5.016,19,-1,0
1992-03-16,1992-03-16 23:21:31.570,-35.21525,178.96812,167.9788,5.4,9,-1,0
1992-03-22,1992-03-22 01:40:20.550,-41.25283,177.94905,33.0,5.054,19,-1,0
1992-03-25,1992-03-25 17:27:31.850,-37.24556,177.20511,12.0,5.6,12,-1,0
1992-03-30,1992-03-30 07:02:52.380,-43.04293,171.22812,5.0,5.5,24,-1,0
1992-04-01,1992-04-01 22:57:40.370,-43.02229,171.20158,5.0,5.164,24,-1,0
1992-04-12,1992-04-12 21:37:17.190,-38.10263,176.34435,160.0568,4.862,22,-1,0
1992-04-28,1992-04-28 05:23:24.750,-38.11641,176.53104,152.9154,4.925,22,-1,0
1992-05-06,1992-05-06 20:38:10.990,-44.39264,167.91464,12.0,4.907,32,-1,0
1992-05-16,1992-05-16 17:57:13.490,-38.2338,178.36653,23.7078,5.8,13,54,1
1992-05-16,1992-05-16 18:04:03.530,-38.26871,178.30385,20.675,4.938,13,54,1
1992-05-17,1992-05-17 01:06:55.870,-38.2492,178.36879,18.0528,5.195,13,54,1
1992-05-27,1992-05-27 22:30:36.380,-41.60475,173.66046,79.102,5.9,25,-1,0
1992-06-21,1992-06-21 17:43:09.430,-37.58035,176.87488,5.0,6.3,12,51,1
1992-06-21,1992-06-21 17:47:39.290,-37.69987,176.80696,5.0,5.564,12,51,1
1992-06-22,1992-06-22 13:47:56.410,-37.53066,177.05994,5.0,4.861,12,51,1
1992-07-06,1992-07-06 19:05:52.070,-37.82426,177.57617,50.0726,4.911,13,-1,0
1992-07-08,1992-07-08 12:25:27.710,-39.05814,174.40152,592.6539,4.867,23,-1,0
1992-07-28,1992-07-28 01:52:51.190,-36.87667,-179.24356,33.0,5.107,8,-1,0
1992-07-31,1992-07-31 14:11:23.560,-40.59292,176.14371,35.6187,5.15,19,-1,0
1992-08-05,1992-08-05 07:46:27.210,-35.95043,-179.8403,98.4341,5.029,2,-1,0
1992-08-06,1992-08-06 17:43:13.010,-38.98465,174.95177,228.3283,4.871,23,-1,0
1992-08-09,1992-08-09 23:58:00.130,-37.77884,176.20375,295.8992,5.274,22,-1,0
1992-08-10,1992-08-10 10:39:35.390,-40.48907,173.18816,236.9955,5.085,28,-1,0
1992-08-10,1992-08-10 23:16:16.050,-37.48898,179.27156,21.8139,4.877,8,-1,0
1992-09-16,1992-09-16 05:40:24.290,-38.01157,176.13098,188.8374,4.994,22,-1,0
1992-09-29,1992-09-29 06:49:43.750,-38.17209,176.17804,168.1148,5.301,22,-1,0
1992-10-20,1992-10-20 13:06:50.270,-39.3929,174.49547,189.8857,4.995,28,-1,0
1992-11-04,1992-11-04 14:01:54.190,-36.42623,178.07542,180.8234,5.052,9,-1,0
1992-11-27,1992-11-27 15:59:12.530,-43.16968,170.70958,5.648,5.257,24,-1,0
1992-12-12,1992-12-12 04:40:00.960,-39.01539,175.22028,160.7289,5.737,21,-1,0
1992-12-14,1992-12-14 19:12:55.320,-34.15421,-179.51033,242.9395,5.9,3,-1,0
1992-12-27,1992-12-27 05:55:15.820,-37.88565,176.05232,276.9298,5.976,22,-1,0
1993-01-02,1993-01-02 12:32:30.260,-37.76779,176.47523,204.6517,5.702,22,-1,0
1993-01-13,1993-01-13 05:12:37.480,-39.1572,174.78644,220.0037,5.03,23,-1,0
1993-01-15,1993-01-15 03:29:26.080,-46.98215,165.32056,33.0,5.203,31,-1,0
1993-01-20,1993-01-20 09:57:40.200,-37.91737,178.19872,59.2716,5.093,14,-1,0
1993-02-01,1993-02-01 01:22:32.790,-35.16213,178.539,248.0514,4.947,10,-1,0
1993-02-16,1993-02-16 05:26:05.830,-40.08398,176.97084,40.08,5.061,19,-1,0
1993-03-09,1993-03-09 00:46:13.890,-38.38461,175.84103,173.9123,4.869,21,-1,0
1993-03-16,1993-03-16 06:18:38.410,-38.45271,175.93582,156.668,5.25,21,-1,0
1993-03-16,1993-03-16 10:54:14.390,-37.62597,176.23073,279.7615,5.775,22,-1,0
1993-03-18,1993-03-18 14:25:06.720,-39.3986,174.57828,181.8745,5.707,28,-1,0
1993-03-26,1993-03-26 00:25:45.190,-36.1019,178.09962,213.4548,4.867,10,-1,0
1993-04-11,1993-04-11 06:59:49.650,-39.72594,176.71027,37.8437,5.6,19,-1,0
1993-04-27,1993-04-27 14:55:57.910,-46.66748,165.38422,33.0,5.497,31,-1,0
1993-04-30,1993-04-30 14:10:12.720,-38.0333,177.15182,60.4325,5.15,13,-1,0
1993-05-10,1993-05-10 17:08:09.590,-42.80151,171.61569,5.0,5.304,24,-1,0
1993-06-01,1993-06-01 13:43:12.290,-38.86375,175.18515,241.7657,5.199,23,-1,0
1993-06-02,1993-06-02 20:42:53.520,-36.05914,179.85071,92.9562,6.107,2,-1,0
1993-06-20,1993-06-20 05:15:08.010,-39.29738,175.21663,115.5759,5.174,20,-1,0
1993-06-25,1993-06-25 13:23:09.940,-37.12634,177.02599,240.004,5.297,16,-1,0
1993-06-30,1993-06-30 20:34:34.010,-37.41986,176.80638,420.7275,5.241,17,-1,0
1993-07-07,1993-07-07 15:21:16.680,-36.36161,177.41443,275.988,5.397,17,-1,0
1993-07-08,1993-07-08 19:47:55.870,-39.07454,174.95494,219.445,5.211,23,-1,0
1993-07-09,1993-07-09 03:01:16.290,-40.62924,174.58643,69.0813,4.999,18,-1,0
1993-07-10,1993-07-10 16:05:57.000,-42.61391,173.62781,33.0,4.925,25,-1,0
1993-07-11,1993-07-11 20:30:10.530,-37.05874,176.96939,223.948,5.548,16,-1,0
1993-08-02,1993-08-02 18:10:13.110,-37.38945,176.92223,235.0452,5.877,16,-1,0
1993-08-10,1993-08-10 00:51:51.600,-45.21383,166.70848,5.0,6.8,32,71,1
1993-08-10,1993-08-10 00:53:57.420,-45.14183,166.77362,18.4856,4.95,32,71,1
1993-08-10,1993-08-10 00:54:48.400,-45.21013,166.83188,18.5249,5.215,32,71,1
1993-08-10,1993-08-10 00:56:37.390,-45.17339,166.80937,20.0,5.374,32,71,1
1993-08-10,1993-08-10 01:27:30.470,-45.31816,166.95087,20.0,5.104,32,71,1
1993-08-10,1993-08-10 02:35:32.800,-45.38661,166.71429,20.0,5.116,33,76,1
1993-08-10,1993-08-10 03:32:36.410,-45.3783,166.65283,20.0,4.862,33,76,1
1993-08-10,1993-08-10 07:17:27.510,-45.24256,166.85945,20.0,5.144,32,71,1
1993-08-10,1993-08-10 09:46:39.920,-38.5284,177.9095,45.5341,6.2,13,-1,0
1993-08-10,1993-08-10 13:36:19.690,-45.34399,166.80019,20.0,4.953,32,71,1
1993-08-10,1993-08-10 14:12:52.240,-45.38089,166.6488,20.0,4.883,33,76,1
1993-08-11,1993-08-11 03:30:23.690,-45.25774,166.81454,12.0,4.903,32,71,1
1993-08-11,1993-08-11 03:43:52.260,-45.22047,167.04233,20.0,5.25,32,71,1
1993-08-11,1993-08-11 04:09:15.520,-45.24412,166.92621,20.0,5.6,32,71,1
1993-08-11,1993-08-11 22:08:49.680,-45.3149,166.73132,20.0,5.2,33,-1,0
1993-08-13,1993-08-13 11:02:22.970,-36.00306,178.79793,117.3765,6.3,9,-1,0
1993-08-14,1993-08-14 04:56:04.010,-45.23544,166.5033,16.3452,4.876,33,-1,0
1993-08-15,1993-08-15 03:32:40.190,-35.91088,-179.69531,33.0,5.304,2,-1,0
1993-08-17,1993-08-17 06:53:07.460,-45.29325,166.69147,23.5751,4.872,33,-1,0
1993-08-17,1993-08-17 09:12:56.970,-45.24077,166.66345,27.5039,5.197,32,-1,0
1993-08-26,1993-08-26 01:29:58.640,-35.59806,178.29837,33.0,5.6,1,-1,0
