date,time,latitude,longitude,depth,magnitude
2013-09-07,02:42:05.76,-34.45586777,-179.643692,33.0,4.970273537
2013-09-10,19:43:12.29,-33.76052475,-178.6963654,33.0,5.18722699
2013-09-21,16:48:57.81,-33.38129044,-177.9211731,33.0,5.834722147
2013-10-16,19:26:23.31,-47.40605545,165.9180756,12.0,5.198581261
2013-10-16,21:01:34.19,-32.42528152,179.7621002,12.0,4.873101469
2013-10-23,21:18:23.84,-45.54015197,167.3203862,73.90625,4.938478015
2013-11-01,18:57:45.59,-33.77380753,-178.3004761,33.0,4.894340598
2013-11-05,05:31:24.06,-32.7858696,-177.8725891,33.0,5.014305887
2013-11-07,09:22:28.93,-32.5535965,-178.6847076,295.4418945,4.935632591
2013-11-13,07:54:50.82,-46.35823059,166.2212067,12.0,4.870049617
2013-11-23,03:30:05.89,-32.49388885,-177.2596741,33.0,4.931370021
2013-11-23,09:36:46.53,-35.18225861,-178.5042114,33.0,5.143589562
2013-12-16,12:07:24.96,-46.16135025,166.0628357,5.0,6.136377229
2013-12-16,20:27:22.76,-32.60458374,-177.4368591,33.0,4.8981832
2013-12-17,23:22:42.00,-32.467,-178.26,10.0,4.921456768
2014-01-20,02:52:45.98,-40.620579,175.86497,34.179688,6.2297616
2014-01-28,07:54:17.49,-47.927904,165.12938,33.1975,5.3597757
2014-02-02,09:26:37.46,-32.923985,-177.73259,33.0,6.4485331
2014-02-03,14:26:17.52,-33.05032,-177.89363,33.0,5.2434019
2014-02-13,01:41:04.05,-32.915527,-178.26877,112.19979,5.0453047
2014-02-16,13:50:18.68,-43.993448,168.20165,5.0025,5.1589149
2014-02-18,08:14:37.81,-35.023457,-178.34325,107.02803,5.1176246
2014-02-20,05:18:18.94,-32.457756,-177.63451,33.0,5.1049421
2014-03-10,17:46:01.90,-32.482758,-179.67776,33.0,4.970695
2014-03-17,03:20:36.49,-33.316853,-178.74664,33.0,4.904899
2014-03-21,07:14:00.96,-32.693516,-177.57584,33.0,4.9730838
2014-03-21,11:16:38.16,-40.384272,174.6537,96.757812,4.8816525
2014-03-22,21:30:30.91,-33.22776,-178.14326,33.0,5.0724852
2014-03-31,01:01:19.47,-39.970257,176.55189,17.304688,5.2433927
2014-04-28,20:36:48.19,-33.141418,-177.59485,33.0,4.8803551
2014-04-30,05:21:17.20,-33.061234,-178.22679,33.0,5.3176209
2014-05-18,06:33:52.82,-32.375954,-178.40463,33.0,5.2905317
2014-05-23,07:00:34.75,-45.610636,167.17532,80.234375,5.0665752
2014-05-24,06:13:42.96,-33.272034,179.99609,33.0,5.2266512
2014-06-02,06:31:40.58,-33.332661,-177.86606,33.0,5.3776019
2014-06-06,03:46:54.24,-39.459959,175.2641,106.48438,5.130131
2014-06-23,09:35:50.20,-34.284492,-178.71921,33.0,4.980019
2014-06-29,23:42:02.69,-33.819649,-178.78514,33.0,5.2826072
2014-06-30,16:46:45.27,-32.47646,-177.48039,33.0,4.8630176
2014-07-03,01:25:32.90,-32.421486,-177.63396,33.0,5.0645616
2014-07-08,14:35:39.40,-33.219177,-177.95888,33.0,4.904828
2014-07-18,18:23:04.48,-34.797436,-179.16528,33.0,6.0089099
2014-08-14,18:38:37.03,-34.9312439,179.4363861,151.103363,5.210552049
2014-09-16,09:34:52.56,-47.92790391,165.1293813,33.0025,5.060344281
2014-09-17,01:57:43.77,-47.68488693,165.4905701,12.0,5.017212627
2014-09-21,15:02:30.25,-35.94464493,178.6034088,5.0,5.020838693
2014-09-21,15:05:30.12,-36.03142166,178.6702576,5.0,4.8685857
2014-09-22,14:41:22.94,-40.54048904,175.9324277,25.390625,5.458456599
2014-09-22,14:41:38.01,-40.49838552,175.9390433,11.03515625,5.165497678
2014-09-22,20:17:41.52,-32.77101898,-179.3752899,33.0,4.892458742
2014-09-27,09:22:50.67,-32.97360992,-178.1641541,33.0,4.894123175
2014-10-06,01:14:32.62,-38.42119596,176.3924987,112.6953125,5.082498274
2014-10-11,20:08:17.81,-35.88427497,179.1043899,33.1975,4.93848476
2014-10-13,05:13:41.57,-46.28947067,165.8665924,9.729614258,6.185397483
2014-10-13,06:23:39.17,-46.23490906,166.1543121,12.0,5.012346913
2014-10-14,04:12:30.48,-34.83440399,-179.822937,33.0,6.513537241
2014-10-16,22:37:19.50,-35.07294846,-179.6851196,57.16599274,5.174001526
2014-10-17,00:27:25.37,-32.6745224,-178.7916107,331.9042969,4.866177515
2014-10-18,09:40:55.47,-33.38664246,-178.3312836,33.0,5.1188602
2014-10-19,18:07:42.28,-45.18494443,167.4583751,133.671875,5.119367896
2014-10-23,12:18:30.91,-33.57432175,-178.3484039,33.0,5.891312361
2014-11-10,15:23:05.52,-36.18676758,-179.6092072,33.0,4.96774817
2014-11-16,22:33:17.96,-37.59731987,-179.8875817,32.1875,6.475534207
2014-11-30,09:01:55.78,-37.05162811,178.4233704,34.03964615,5.098632489
2014-11-30,12:57:08.47,-32.90127945,-178.4937744,330.5403748,5.331111359
2014-12-01,13:04:14.46,-49.07797241,165.1999054,10.0,5.295275648
2014-12-01,13:04:26.89,-48.97203445,165.0088959,10.0,5.798799479
2014-12-02,01:35:40.90,-33.67261887,-178.8085785,33.0,4.975913554
2014-12-12,08:02:09.21,-46.97341156,165.9100342,12.0,5.641864253
2014-12-18,18:55:42.87,-34.54737091,-177.8167877,33.0,5.024023414
2014-12-19,12:51:22.48,-38.25200438,177.9926199,33.06640625,4.91795478
2014-12-25,02:24:41.43,-37.72421265,179.8384399,33.0,4.957456622
2015-01-05,17:48:41.75,-43.05787176,171.252012,5.1171875,5.951265019
2015-01-13,11:40:00.69,-45.68924267,166.8690533,82.578125,5.748541001
2015-01-28,19:20:01.30,-48.42674255,165.3385315,5.0,5.275474019
2015-02-02,22:34:13.09,-33.2387352,-179.3593597,33.0,5.039472682
2015-02-05,04:30:01.74,-33.34181976,-177.8242798,33.0,4.913031179
2015-02-08,15:22:07.59,-34.26711273,179.825882,169.2299042,5.802008813
2015-02-17,05:56:55.77,-37.59591675,-179.9790039,33.0,5.216737438
2015-04-18,11:16:01.28,-35.04576492,-179.5603027,162.1840668,5.508915055
2015-04-22,22:42:42.41,-41.66575053,174.2650801,22.63671875,5.150878034
2015-04-24,03:36:42.41,-42.09021531,173.068041,51.5234375,6.233120551
2015-04-24,03:38:03.25,-42.07822683,173.0576215,47.0703125,4.922972497
2015-05-04,02:29:10.43,-44.53660583,168.8369293,4.294401169,5.792173636
2015-05-06,16:23:53.76,-44.19613647,167.6772308,12.0,5.320152866
2015-05-15,15:40:25.92,-35.25483704,-178.7675171,30.0,5.008314129
2015-05-30,12:13:42.34,-33.72712326,179.5935974,280.0977478,4.987228739
2015-06-24,22:06:29.60,-35.28478622,-178.5581512,33.0,4.946178721
2015-06-25,19:18:05.44,-32.32312393,-177.6770782,33.0,4.986690022
2015-06-28,12:53:47.96,-32.40633392,-177.313858,52.79319763,5.015214005
2015-07-01,07:04:34.41,-34.56661606,179.4049835,287.5087891,5.106951434
2015-07-02,20:25:09.09,-46.28092194,166.0842896,11.12729168,5.137788722
2015-07-04,16:08:30.06,-35.11372375,-179.4148712,33.0,5.054352772
2015-07-06,05:45:15.93,-44.35571687,169.657094,12.1975,4.960596569
2015-07-07,05:35:15.14,-35.62511826,-178.950592,33.0,5.656613508
2015-07-07,06:21:00.96,-35.82678986,-178.5496368,33.0,5.392650075
2015-07-10,02:26:09.84,-48.03736877,165.5480652,33.0,4.908369989
2015-08-13,15:58:31.00,-32.894,-178.352,9.0,5.137308906
2015-09-07,09:19:44.19,-32.70273972,-178.1332397,33.0,5.414094575
2015-09-07,09:34:26.63,-32.61026001,-178.6946869,147.1947327,5.093756379
2015-09-07,10:33:16.82,-32.54675674,-178.4892578,33.0,4.898651623
2015-09-07,14:06:26.57,-32.88363266,-177.8951111,33.0,5.774617791
2015-09-07,20:24:57.48,-32.96545792,-178.1066895,33.0,5.100073494
2015-09-07,20:28:28.22,-32.56093216,-179.2742157,33.0,5.298017732
2015-09-07,23:56:45.79,-32.9685173,-178.4991302,33.0,4.853830113
2015-09-08,02:08:44.93,-32.97886658,-178.3213348,33.0,4.997535486
2015-09-08,02:47:30.93,-33.22797012,-177.9611664,33.0,4.933599999
2015-09-08,02:50:57.00,-32.728,-178.438,10.0,5.015708811
2015-09-08,06:48:33.00,-33.039,-178.545,10.0,5.707364323
2015-09-08,08:19:53.00,-33.135,-178.218,11.0,5.54317634
2015-09-08,11:37:25.00,-32.768,-178.349,10.0,5.08561271
2015-09-12,20:32:25.48,-32.79323196,-177.57547,33.0,5.572262536
2015-09-14,14:53:21.87,-33.19389343,-177.8760529,33.0,5.100471879
2015-09-15,23:47:08.81,-32.9812851,-177.6901245,33.0,4.9672724
2015-09-23,18:47:51.84,-38.32137299,176.1426392,167.1242523,5.050475972
2015-09-24,22:30:37.94,-32.94869995,-178.2126617,33.0,5.078518846
2015-09-29,03:12:03.55,-32.90399933,-177.2840729,33.0,5.228384641
2015-09-30,01:40:28.71,-32.77830124,-177.8526917,33.0,4.863730439
2015-10-05,01:09:31.20,-35.13447189,-179.3696594,33.0,5.215356042
2015-10-09,02:26:43.48,-33.02479935,-179.499115,34.25260162,4.967461688
2015-10-12,08:05:01.71,-40.57806609,176.3257242,23.28125,5.691131913
2015-10-16,04:13:37.82,-35.16773605,179.2674866,285.9294434,5.162214992
2015-10-21,09:49:41.18,-46.1837883,165.8346863,12.0,5.112848692
2015-11-01,05:42:11.67,-39.38937453,175.9597209,54.921875,5.38128347
2015-11-10,14:19:44.47,-32.91825485,-177.9105072,33.0,4.884314342
2015-11-18,22:44:16.29,-32.35215378,-177.9402924,33.0,4.916996758
2015-11-21,23:02:33.29,-33.62371445,-178.6577759,33.0,5.056832551
2015-11-21,23:20:28.46,-33.42937469,-179.1599731,33.0,4.932043088
2015-11-22,09:41:30.11,-33.70571136,-178.8007202,33.0,5.24578089
2015-11-26,18:11:27.46,-35.55280304,179.9485626,33.0,5.135234557
2015-12-20,08:56:53.25,-34.05589676,-179.3699951,325.9664612,5.451902025
2015-12-21,07:31:53.89,-35.67993927,178.768219,258.9458618,5.049336215
2015-12-24,13:40:03.88,-32.87695694,-178.118042,33.0,4.8592168
2015-12-30,19:50:49.87,-40.56179428,173.4189453,119.1402435,4.922123519
2016-01-04,00:07:55.20,-40.5838089,176.4415436,25.37735558,5.006147619
2016-01-10,06:01:33.45,-32.49681091,-177.9137115,0.0,4.918997478
2016-01-11,02:51:07.58,-32.93987656,-177.9257965,33.0,4.894536782
2016-01-18,18:45:03.75,-34.57084274,-179.5108185,33.0,5.122878431
2016-02-09,00:39:00.11,-42.06829695,173.0748256,48.125,5.745135209
2016-02-14,00:13:43.98,-43.49731827,172.7545929,8.0,5.701799323
2016-02-15,19:28:09.08,-49.02204514,165.1521912,10.0,6.031332743
2016-02-22,03:09:56.02,-41.89204025,174.2548218,7.667494297,4.968265244
2016-03-01,09:26:41.91,-33.17063522,-177.4286804,33.0,5.269235419
2016-03-01,10:18:18.52,-32.36990738,-176.969101,33.0,5.205513701
2016-03-05,18:45:29.80,-32.35245132,179.5919495,33.0,5.087481276
2016-03-14,10:28:04.20,-42.28046417,173.020752,8.830801964,5.0375478
2016-03-29,11:03:06.43,-33.29164505,-179.8898163,33.0,6.258645303
2016-04-11,03:31:22.77,-48.80818939,164.9547424,33.0,4.893443726
2016-04-11,19:41:06.56,-40.89297465,175.4943879,23.8671875,5.203406451
2016-04-14,12:21:09.76,-32.50844574,179.7762909,33.0,5.119654244
2016-05-05,23:44:34.16,-33.54981995,-178.1792755,33.0,4.885715844
2016-05-11,13:44:23.81,-38.48962784,176.5905914,88.36381531,5.150903367
2016-05-11,19:55:18.24,-40.91710385,175.4226134,27.265625,5.162885191
2016-05-19,06:53:08.64,-32.8219986,-179.9602509,16.64331436,4.87228093
2016-05-26,13:09:53.87,-33.73179626,-178.0360718,33.0,5.371644216
2016-06-02,15:19:38.33,-33.12268829,-179.5125732,340.1803284,5.354822963
2016-06-07,02:55:22.56,-45.10600281,166.8423462,17.04810905,5.75868198
2016-06-19,14:17:18.91,-34.42770004,179.5690002,136.0042877,5.125206665
2016-06-21,07:51:46.37,-32.28710556,-179.7368317,490.0777588,4.925084889
2016-07-05,19:06:46.86,-32.94944382,-177.9019928,33.0,5.345038096
2016-07-16,14:42:39.36,-46.86997604,165.919342,12.0,4.959485873
2016-08-09,13:42:59.33,-32.3849411,-178.5641174,1.381164193,5.186882026
2016-08-27,12:21:47.66,-32.37467194,-177.3795776,397.513092,5.09803004
2016-08-28,00:26:49.08,-32.64860153,-178.4043274,33.0,5.27062784
2016-08-31,22:04:35.39,-37.07738495,179.2152405,24.96583366,5.700174726
2016-09-01,16:37:55.44,-36.97947693,179.5200195,21.78820992,7.079899473
2016-09-01,16:47:24.38,-37.32726288,178.8278046,20.37044907,4.865536621
2016-09-01,16:48:05.24,-37.00452805,178.9299927,17.1928997,5.180073034
2016-09-01,16:49:49.57,-37.06277084,179.1078033,21.98241997,4.974990698
2016-09-01,16:53:10.13,-36.98349762,178.9417877,15.11812401,4.908843932
2016-09-01,17:01:09.13,-37.00196075,179.1357117,18.80845261,5.65411034
2016-09-01,17:03:53.42,-37.25611496,178.8327026,14.40250111,4.966324106
2016-09-01,17:08:05.60,-36.93556213,179.3126984,26.10458565,4.987013194
2016-09-01,17:14:05.23,-36.9058609,179.212326,19.69123268,6.155773718
2016-09-01,17:34:27.48,-37.1348381,179.2342224,25.71646309,5.050790142
2016-09-01,17:36:03.65,-37.05254364,179.0390625,28.61926651,5.560255205
2016-09-01,18:59:20.00,-37.05405426,179.2198181,21.47247696,4.916390858
2016-09-01,19:18:28.49,-37.0473175,179.1008759,18.38925362,5.813589953
2016-09-01,19:22:07.81,-36.80071259,179.4710999,15.0,4.94661452
2016-09-01,20:06:03.04,-37.13850021,179.6620789,18.21588707,6.048648022
2016-09-02,00:30:13.71,-37.29426956,179.1534119,22.27666283,4.854676777
2016-09-02,02:57:24.35,-37.16169739,179.2701874,6.354579926,4.912428949
2016-09-03,04:30:10.19,-37.36350632,179.1143341,11.51180649,5.466556372
2016-09-03,04:58:36.88,-37.25641251,178.9894409,113.9742661,5.202061812
2016-09-03,13:30:26.94,-37.38977051,179.0248871,17.61055374,5.462745894
2016-09-04,06:19:42.66,-37.09725952,179.0209808,15.0,4.951689825
2016-09-04,20:00:29.65,-37.35430527,178.8164825,15.0,5.073576891
2016-09-05,15:19:02.72,-37.00841141,178.7605591,5.0,5.667150516
2016-09-05,17:01:58.30,-36.99710846,179.0791168,19.47682762,5.313777941
2016-09-09,22:02:49.61,-40.49306897,173.9271704,79.53125,5.077998679
2016-09-14,16:09:31.17,-37.15220261,178.8759003,20.0,4.856523263
2016-09-23,05:56:27.06,-37.37324905,179.0021362,13.22118855,5.066892761
2016-09-24,04:02:14.61,-32.46167755,-177.7203674,33.0,5.452739517
2016-09-24,23:27:16.82,-32.4496994,-178.0224915,10.0,4.964160375
2016-09-24,23:42:48.52,-32.45700073,-177.8177032,71.66805267,5.077301514
2016-09-24,23:52:00.63,-32.47740555,-177.9814606,10.0,5.245487667
2016-09-25,00:25:11.46,-32.51379013,-178.1746979,33.0,4.968485238
2016-09-25,00:28:01.39,-32.501091,-178.067276,33.0,5.111311121
2016-09-25,04:28:39.81,-32.6031723,-177.6709595,33.0,5.265661248
2016-09-26,03:13:32.33,-32.32234192,-178.8245392,33.0,4.976541941
2016-09-27,10:40:22.78,-32.44690323,-178.3368073,33.0,4.887948554
2016-09-27,21:53:36.45,-32.52721024,-177.8008728,33.0,4.998589471
2016-10-08,19:41:16.76,-37.1126442,178.9163208,7.295280457,5.711354385
2016-10-13,11:35:23.91,-36.12610626,179.7652435,20.0,4.958749904
2016-11-02,09:54:21.01,-37.38148117,178.8177032,23.09012413,4.934406341
2016-11-03,18:45:47.59,-35.97882462,-179.5830383,95.22276306,5.035895203
2016-11-07,06:52:46.04,-34.89800644,-178.6426849,33.0,4.916996778
2016-11-07,16:59:07.16,-39.31875992,173.7597046,13.51935005,5.1414304
2016-11-09,04:33:00.72,-33.37765884,-178.2472382,33.0,5.421299283
2016-11-13,11:02:56.34,-42.6925354,173.0221405,15.11445332,7.820379733
2016-11-13,11:05:14.41,-41.96875,173.7009888,4.855619431,6.024824998
2016-11-13,11:06:14.60,-42.56021118,173.0942841,5.0,5.629252725
2016-11-13,11:08:14.95,-42.50253677,173.1106567,10.48001671,5.24066731
2016-11-13,11:08:48.14,-42.57452011,172.830307,3.591153383,4.99793396
2016-11-13,11:09:07.61,-42.62915802,172.9503479,9.789445877,5.302367235
2016-11-13,11:12:35.48,-42.42848206,173.7769012,5.603704929,6.026432759
2016-11-13,11:16:07.14,-42.60528183,172.9548798,16.25598907,4.972231376
2016-11-13,11:17:18.99,-42.55535507,173.0496368,14.44154739,4.858002852
2016-11-13,11:18:38.60,-42.01209259,173.7884369,5.0,5.03046443
2016-11-13,11:19:32.82,-42.02248001,173.7016907,5.0,5.318619852
2016-11-13,11:21:15.63,-42.60958481,173.0251007,9.518454552,4.965940038
2016-11-13,11:24:16.90,-42.03785324,173.7319031,7.260608673,5.545570123
2016-11-13,11:30:26.73,-42.14182663,173.8280334,6.452077389,5.108869636
2016-11-13,11:32:07.00,-42.24645996,173.6727753,11.26408863,6.183156744
2016-11-13,11:33:49.04,-41.81458282,174.2102814,5.496979237,5.45523004
2016-11-13,11:35:42.29,-41.74907684,174.2016602,8.46213913,5.010202647
2016-11-13,11:40:48.63,-42.32665253,173.4771729,9.762313843,5.008149217
2016-11-13,11:41:48.74,-41.79508209,174.2585754,5.780201912,5.582634237
2016-11-13,11:52:44.35,-42.20107269,173.6026306,9.046556473,6.136439961
2016-11-13,11:53:14.22,-41.78520584,174.4197998,5.0,5.226144565
2016-11-13,11:53:41.74,-41.72347641,174.2764282,5.0,5.320425248
2016-11-13,12:03:55.58,-41.73196793,174.1649628,5.0,5.147072764
2016-11-13,12:04:13.87,-41.66528702,174.3447266,10.04419327,5.07044771
2016-11-13,12:04:26.67,-41.68189621,174.2514343,5.517437458,4.898313193
2016-11-13,12:12:00.63,-41.95685959,173.9850616,8.148046494,5.044006012
2016-11-13,12:20:40.90,-42.28661728,173.9790192,9.752326965,5.033383097
2016-11-13,12:22:13.02,-41.73374176,174.276062,5.199304581,5.102442812
2016-11-13,12:23:09.93,-42.45174408,173.1503754,10.00735474,5.184655113
2016-11-13,12:23:37.32,-42.52782059,173.1630249,5.436423779,4.934253935
2016-11-13,12:25:55.36,-42.6702919,172.8690033,10.12402534,5.258754998
2016-11-13,12:28:00.31,-42.32509232,173.736557,18.83562851,5.156143227
2016-11-13,12:38:38.17,-41.70980072,174.2624969,4.872344971,5.286243834
2016-11-13,12:40:54.68,-42.42881713,173.3327939,8.046875,4.850520403
2016-11-13,12:52:52.72,-42.14778519,173.581665,9.475849152,5.398860153
2016-11-13,13:21:11.08,-41.79623795,174.2338867,5.0,5.804140771
2016-11-13,13:31:27.50,-42.2741127,173.6455231,13.95416355,5.987634877
2016-11-13,13:50:01.24,-41.75642014,174.2903137,5.193205833,5.044271231
2016-11-13,14:04:23.67,-42.59799576,173.0162811,11.86807919,5.140240672
2016-11-13,15:33:04.70,-41.78993225,174.2350159,7.179207325,5.525672
2016-11-13,15:42:47.70,-36.8814888,179.102417,12.0,5.019163309
2016-11-13,17:17:39.79,-42.51691055,173.7984619,5.0,5.108199751
2016-11-13,18:34:27.61,-41.77605057,174.1804504,13.29709339,5.164755511
2016-11-13,18:59:09.31,-42.34347534,173.895401,14.72529602,5.362012437
2016-11-13,18:59:55.82,-41.70785141,174.2871246,6.625385284,5.297200462
2016-11-13,19:09:29.96,-41.67675018,174.3025513,6.257890701,4.934516215
2016-11-13,19:28:56.93,-42.36377335,174.0193481,5.0,5.588782975
2016-11-13,20:22:15.33,-42.27362442,173.7754517,8.751700401,5.009383142
2016-11-13,20:51:22.33,-42.10984421,172.9056091,62.70677948,5.056750565
2016-11-13,22:19:32.19,-42.35208893,173.0904541,10.70491886,5.176747839
2016-11-13,23:17:33.34,-42.10297394,173.8491058,9.81598568,5.169089164
2016-11-13,23:49:12.05,-41.70961761,174.3457489,6.91605711,5.19361659
2016-11-14,00:34:23.35,-42.46536255,173.1375732,5.0,6.656748205
2016-11-14,01:28:22.71,-41.98282242,173.879425,7.596300125,5.249665723
2016-11-14,01:30:14.59,-42.33687592,173.7338867,11.05774117,5.38535422
2016-11-14,04:10:21.82,-42.14295959,173.5823517,5.0,5.143930913
2016-11-14,05:16:32.46,-42.39008713,173.3909607,5.0,5.160148601
2016-11-14,06:43:00.47,-41.76691055,174.2632751,13.15195179,5.582599545
2016-11-14,06:47:50.81,-42.38825607,174.0207214,16.79718208,5.72230256
2016-11-14,07:21:04.88,-41.73667526,174.2872314,11.48209858,5.752227217
2016-11-14,09:49:56.79,-42.43452454,173.7741547,9.552521706,5.008802034
2016-11-14,10:03:50.25,-42.57275772,173.2480164,11.19238663,4.982363569
2016-11-14,11:16:42.80,-41.69561768,174.2624207,7.950045109,5.024858926
2016-11-14,19:17:34.29,-42.23801804,173.6977997,5.0,5.140757593
2016-11-15,01:34:45.26,-41.68177795,174.2169342,5.816515923,5.817842039
2016-11-15,01:43:52.93,-41.67596817,174.2591248,6.481728554,5.173879193
2016-11-15,04:12:45.42,-42.56562042,174.012558,15.16740704,4.868806463
2016-11-15,05:09:27.64,-42.28828812,173.6486969,11.15705299,5.274230579
2016-11-15,06:30:31.74,-42.29529953,173.8515778,11.07760811,5.843717343
2016-11-16,21:05:00.91,-41.69453049,174.1667023,11.0755682,4.973329122
2016-11-18,14:22:57.59,-42.52661133,173.1206665,5.0,5.324480789
2016-11-19,22:15:33.00,-33.02,-179.618,98.0,4.899925488
2016-11-20,06:52:48.40,-42.47023392,173.3497162,5.0,4.948634062
2016-11-21,17:51:37.03,-42.15437698,173.5819092,5.0,4.975031303
2016-11-22,00:19:42.52,-40.67358017,177.2288055,29.1119442,5.548644778
2016-11-22,05:13:34.82,-42.93263626,172.9574585,7.242141724,5.806281681
2016-11-22,09:49:38.55,-42.94399643,172.96521,7.8826437,4.994489157
2016-11-22,19:38:18.46,-36.98779297,177.0619354,191.2950134,4.929713407
2016-11-23,20:30:24.50,-47.95734787,165.056778,12.0,5.2696384
2016-11-24,13:15:51.00,-32.97,-178.75,10.0,5.023716866
2016-11-26,07:21:43.03,-38.71912384,177.4870453,11.70484924,4.917122044
2016-11-27,00:18:39.12,-37.04989243,179.311615,33.0,5.099591637
2016-11-27,08:42:16.33,-41.73691177,174.254364,9.228540421,4.890867208
2016-12-04,03:15:47.10,-41.69029999,174.235672,10.65642548,5.515423232
2016-12-19,04:55:55.50,-33.00055313,-179.3109741,33.0,4.89127326
2016-12-22,07:19:56.00,-34.64,-178.73,33.0,5.504596665
2016-12-29,02:34:33.90,-41.54913308,174.4618657,16.015625,5.559761479
2016-12-30,02:58:16.00,-33.71,-177.696,55.0,5.174132402
2017-01-05,11:17:34.87,-41.80748749,174.0366211,14.36779499,5.414742933
2017-01-11,00:19:21.72,-41.67704838,174.2734433,12.265625,5.070984862
2017-01-21,17:53:32.66,-32.88987732,-177.9928894,172.9322205,4.865200891
2017-01-22,21:00:16.51,-37.74497986,177.5435638,29.07522011,5.117899846
2017-01-22,21:41:49.84,-33.31145477,-177.9517365,33.0,4.900960357
2017-02-01,10:21:29.75,-42.29034042,173.7621307,21.13616753,5.086543335
2017-02-05,09:35:56.64,-45.41109848,166.1646271,5.0,5.11036164
2017-02-11,20:18:54.13,-42.67791748,172.7225037,8.679965973,5.169624216
2017-02-23,13:35:53.99,-43.13056564,171.6953125,7.841541767,4.947767304
2017-03-01,19:01:02.69,-42.96012115,173.0949097,11.51695824,5.222642916
2017-03-06,19:26:05.46,-32.43699646,-177.9846802,446.0815125,5.683917399
2017-03-07,11:03:37.33,-37.12570572,179.0875244,12.0,4.944164559
2017-03-11,05:58:04.66,-42.15141296,172.8352051,29.12077141,4.883197837
2017-03-15,14:20:00.40,-32.82240295,179.6290131,406.8005981,5.069661087
2017-03-19,11:38:11.38,-33.3790741,-178.2516022,33.0,5.43622263
2017-04-06,09:42:49.90,-41.68255615,174.2064667,8.76951313,4.916799979
2017-04-19,03:08:42.63,-38.51237185,177.6910721,38.046875,5.085159886
2017-04-22,02:20:12.90,-34.778965,-179.5682831,33.0,5.09765137
2017-05-13,02:18:37.72,-33.59617615,-178.3067169,33.0,4.916649909
2017-05-23,04:58:40.75,-32.69713211,-179.8152618,360.47995,5.242356385
2017-07-12,19:18:13.55,-49.0704689,164.9304657,33.0,4.953100684
2017-07-22,20:40:29.93,-32.32322311,179.8339691,246.7435455,5.116116092
2017-07-24,16:20:45.32,-44.36502838,167.1922607,12.0,4.903541726
2017-07-25,07:13:31.12,-34.47681046,-179.3137817,23.69815445,5.073844846
2017-08-02,19:15:18.05,-33.25160599,-177.8909607,86.1138916,5.647875353
2017-08-20,23:37:34.76,-35.47227478,-179.2416229,33.0,5.178757999
2017-08-26,00:39:02.30,-33.19853973,-178.4397278,33.0,5.300686765
2017-08-30,20:25:53.48,-48.53497314,165.0217896,12.0,4.980090741
2017-09-04,11:02:09.70,-33.86584854,-179.0161133,33.0,4.908166616
2017-09-20,02:42:10.03,-41.47942352,174.3373108,15.12007618,5.080255738
2017-09-22,07:46:19.68,-34.48225403,-179.4529114,125.123436,4.909841463
2017-09-28,22:47:12.23,-34.09373856,-178.1499329,33.0,5.062191234
2017-09-30,06:34:33.18,-37.07653046,179.0947571,12.0,5.256951046
2017-10-01,18:32:33.00,-33.19610596,-177.5473328,33.0,5.006014272
2017-10-07,00:16:26.68,-33.13632202,-177.3644257,33.0,5.379308842
2017-10-07,01:39:22.67,-33.04010773,-177.5157166,33.0,5.05988463
2017-10-07,08:38:08.38,-33.03684998,-177.5955658,33.0,4.978570298
2017-10-07,08:56:16.21,-33.03554916,-177.5914612,33.0,5.021302085
2017-10-22,04:10:59.67,-42.35814285,173.4589386,8.274720192,5.588790533
2017-11-11,17:22:03.29,-34.15345383,-179.7615356,88.18572998,5.120937864
2017-11-17,03:52:28.06,-34.03311539,-178.862381,33.0,4.862655656
2017-11-18,01:14:43.11,-32.5157814,-177.3694763,33.0,4.880244989
2017-11-20,20:05:15.47,-34.2199173,179.4771118,33.0,4.877748395
2017-11-24,09:48:01.23,-33.98312759,-178.9552917,148.2172089,5.208076374
2017-11-24,14:11:34.82,-35.17054367,178.869339,12.0,5.141884991
2017-12-04,00:08:07.20,-32.90558243,-178.1451111,33.0,5.650779165
2017-12-04,10:24:01.86,-33.09332275,-178.2993774,12.0,5.086341971
2017-12-06,00:56:45.30,-39.03478622,174.8453674,175.6193695,4.871817166
2017-12-07,08:30:16.02,-41.41807556,173.4067535,74.47803497,4.99812928
2017-12-23,11:35:26.52,-33.55860138,-179.8414459,271.7572632,4.858227966
2018-01-27,02:30:31.99,-40.34011459,173.9745789,123.5536194,5.058599965
2018-02-18,07:43:48.12,-39.94897461,176.2995148,20.59459877,5.156706293
2018-03-02,14:20:02.24,-32.35521698,-179.5738068,324.2975769,4.871037152
2018-03-04,20:12:31.47,-32.88694763,-179.5481873,200.0,5.127828944
2018-03-21,11:38:46.62,-34.06837845,-178.6195068,33.0,4.937003196
2018-04-09,12:14:23.90,-37.15131378,178.9009399,12.0,5.127689691
2018-04-13,13:38:12.06,-35.6841507,178.563797,183.8565521,5.535686376
2018-04-20,22:39:52.09,-34.9326973,-179.5469208,33.0,4.999835051
2018-05-16,17:22:14.31,-34.04214478,-178.5122528,33.0,5.985975513
2018-05-17,21:43:15.04,-32.4761734,-178.7565308,238.2415314,5.766029837
2018-05-18,01:45:29.55,-34.67864609,-178.2952118,10.0,5.889643044
